frame,player_id,team,x,y,speed_kmh,distance_m,total_distance_m
13672,18307,Team_1,1162,260,3.05,0.03,19.03
13672,18440,Team_1,693,73,7.77,0.07,4.42
13672,18562,Team_2,874,430,4.31,0.04,11.04
13672,18548,Umpire,572,555,4.82,0.04,6.29
13672,18546,Team_2,639,409,6.81,0.06,9.75
13672,18618,Team_1,1028,390,4.31,0.04,5.58
13672,18643,Team_1,386,458,8.62,0.08,2.66
13672,18646,Team_2,458,460,8.88,0.08,3.5
13672,18592,Team_2,517,445,4.82,0.04,5.91
13672,18686,Team_2,484,429,2.15,0.02,0.6
13673,17928,Team_1,388,364,2.15,0.02,22.83
13673,18033,Team_1,699,314,7.77,0.07,24.4
13673,18139,Team_2,807,318,4.82,0.04,20.55
13673,18227,Team_1,237,161,2.15,0.02,13.31
13673,18228,Team_2,262,318,4.31,0.04,16.14
13673,18230,Team_2,719,118,8.62,0.08,13.38
13673,18094,Team_1,192,321,3.05,0.03,21.61
13673,18284,Team_2,695,473,17.37,0.16,23.18
13673,18307,Team_1,1162,258,4.31,0.04,19.07
13673,18562,Team_2,873,429,3.05,0.03,11.07
13673,18548,Umpire,571,556,3.05,0.03,6.31
13673,18546,Team_2,638,405,8.88,0.08,9.83
13673,18618,Team_1,1025,390,6.46,0.06,5.64
13673,18643,Team_1,388,459,4.82,0.04,2.71
13673,18646,Team_2,464,458,13.63,0.13,3.63
13673,18592,Team_2,517,446,2.15,0.02,5.93
13673,18686,Team_2,484,426,6.46,0.06,0.66
13673,18541,Team_1,673,493,13.63,0.13,7.02
13674,17928,Team_1,388,364,0.0,0.0,22.83
13674,18033,Team_1,700,311,6.81,0.06,24.47
13674,18139,Team_2,807,316,4.31,0.04,20.59
13674,18227,Team_1,237,160,2.15,0.02,13.33
13674,18228,Team_2,263,317,3.05,0.03,16.17
13674,18230,Team_2,720,115,6.81,0.06,13.44
13674,18094,Team_1,193,319,4.82,0.04,21.66
13674,18284,Team_2,691,470,10.77,0.1,23.28
13674,18307,Team_1,1161,256,4.82,0.04,19.11
13674,18562,Team_2,873,427,4.31,0.04,11.11
13674,18548,Umpire,571,559,6.46,0.06,6.37
13674,18546,Team_2,637,403,4.82,0.04,9.88
13674,18618,Team_1,1023,388,6.09,0.06,5.7
13674,18643,Team_1,390,458,4.82,0.04,2.75
13674,18646,Team_2,469,459,10.99,0.1,3.73
13674,18592,Team_2,519,447,4.82,0.04,5.97
13674,18686,Team_2,485,420,13.11,0.12,0.78
13675,17928,Team_1,388,364,0.0,0.0,22.83
13675,18033,Team_1,701,310,3.05,0.03,24.49
13675,18139,Team_2,807,315,2.15,0.02,20.61
13675,18227,Team_1,237,159,2.15,0.02,13.35
13675,18228,Team_2,263,316,2.15,0.02,16.19
13675,18230,Team_2,720,113,4.31,0.04,13.48
13675,18094,Team_1,193,318,2.15,0.02,21.68
13675,18284,Team_2,690,471,3.05,0.03,23.31
13675,18307,Team_1,1161,255,2.15,0.02,19.13
13675,18562,Team_2,872,426,3.05,0.03,11.14
13675,18548,Umpire,571,559,0.0,0.0,6.37
13675,18546,Team_2,637,402,2.15,0.02,9.9
13675,18618,Team_1,1022,387,3.05,0.03,5.73
13675,18643,Team_1,390,458,0.0,0.0,2.75
13675,18646,Team_2,471,459,4.31,0.04,3.77
13675,18592,Team_2,519,447,0.0,0.0,5.97
13675,18686,Team_2,485,417,6.46,0.06,0.84
13676,17928,Team_1,387,365,3.05,0.03,22.86
13676,18033,Team_1,702,309,3.05,0.03,24.52
13676,18139,Team_2,808,313,4.82,0.04,20.65
13676,18227,Team_1,237,158,2.15,0.02,13.37
13676,18228,Team_2,263,315,2.15,0.02,16.21
13676,18230,Team_2,720,112,2.15,0.02,13.5
13676,18094,Team_1,193,318,0.0,0.0,21.68
13676,18284,Team_2,686,472,8.88,0.08,23.39
13676,18307,Team_1,1160,254,3.05,0.03,19.16
13676,18562,Team_2,872,426,0.0,0.0,11.14
13676,18548,Umpire,570,560,3.05,0.03,6.4
13676,18546,Team_2,633,403,8.88,0.08,9.98
13676,18618,Team_1,1021,386,3.05,0.03,5.76
13676,18643,Team_1,391,459,3.05,0.03,2.78
13676,18646,Team_2,473,452,15.68,0.15,3.91
13676,18592,Team_2,518,444,6.81,0.06,6.03
13676,18686,Team_2,485,408,19.39,0.18,1.02
13677,17928,Team_1,386,363,4.82,0.04,22.91
13677,18033,Team_1,703,307,4.82,0.04,24.57
13677,18139,Team_2,809,311,4.82,0.04,20.7
13677,18227,Team_1,236,156,4.82,0.04,13.41
13677,18228,Team_2,264,314,3.05,0.03,16.24
13677,18230,Team_2,721,112,2.15,0.02,13.52
13677,18094,Team_1,193,317,2.15,0.02,21.7
13677,18284,Team_2,679,476,17.37,0.16,23.55
13677,18307,Team_1,1159,252,4.82,0.04,19.21
13677,18562,Team_2,871,425,3.05,0.03,11.16
13677,18548,Umpire,569,561,3.05,0.03,6.43
13677,18546,Team_2,631,400,7.77,0.07,10.05
13677,18618,Team_1,1018,384,7.77,0.07,5.83
13677,18643,Team_1,391,459,0.0,0.0,2.78
13677,18646,Team_2,478,459,18.53,0.17,4.08
13677,18592,Team_2,517,444,2.15,0.02,6.05
13677,18686,Team_2,485,407,2.15,0.02,1.04
13678,17928,Team_1,385,361,4.82,0.04,22.95
13678,18033,Team_1,703,306,2.15,0.02,24.59
13678,18139,Team_2,810,309,4.82,0.04,20.74
13678,18227,Team_1,235,155,3.05,0.03,13.44
13678,18228,Team_2,263,312,4.82,0.04,16.29
13678,18230,Team_2,720,111,3.05,0.03,13.55
13678,18094,Team_1,194,315,4.82,0.04,21.74
13678,18284,Team_2,675,480,12.19,0.11,23.66
13678,18307,Team_1,1158,249,6.81,0.06,19.27
13678,18562,Team_2,870,424,3.05,0.03,11.19
13678,18548,Umpire,568,560,3.05,0.03,6.46
13678,18546,Team_2,626,400,10.77,0.1,10.15
13678,18618,Team_1,1016,383,4.82,0.04,5.87
13678,18643,Team_1,392,460,3.05,0.03,2.81
13678,18646,Team_2,479,460,3.05,0.03,4.11
13678,18592,Team_2,515,441,7.77,0.07,6.13
13678,18686,Team_2,485,404,6.46,0.06,1.1
13679,17928,Team_1,382,358,9.14,0.08,23.03
13679,18033,Team_1,704,304,4.82,0.04,24.63
13679,18139,Team_2,811,308,3.05,0.03,20.77
13679,18227,Team_1,234,153,4.82,0.04,13.48
13679,18228,Team_2,263,310,4.31,0.04,16.33
13679,18230,Team_2,720,109,4.31,0.04,13.59
13679,18094,Team_1,194,313,4.31,0.04,21.78
13679,18284,Team_2,670,482,11.6,0.11,23.77
13679,18307,Team_1,1157,248,3.05,0.03,19.3
13679,18562,Team_2,870,423,2.15,0.02,11.21
13679,18548,Umpire,566,561,4.82,0.04,6.5
13679,18546,Team_2,622,402,9.64,0.09,10.24
13679,18618,Team_1,1016,383,0.0,0.0,5.87
13679,18643,Team_1,390,461,4.82,0.04,2.85
13679,18646,Team_2,482,460,6.46,0.06,4.17
13679,18592,Team_2,514,439,4.82,0.04,6.17
13679,18686,Team_2,484,407,6.81,0.06,1.16
13680,17928,Team_1,380,357,4.82,0.04,23.08
13680,18033,Team_1,705,301,6.81,0.06,24.69
13680,18139,Team_2,812,305,6.81,0.06,20.83
13680,18227,Team_1,231,150,9.14,0.08,13.57
13680,18228,Team_2,262,308,4.82,0.04,16.37
13680,18230,Team_2,721,105,8.88,0.08,13.67
13680,18094,Team_1,193,310,6.81,0.06,21.85
13680,18284,Team_2,665,480,11.6,0.11,23.88
13680,18307,Team_1,1157,245,6.46,0.06,19.36
13680,18562,Team_2,869,424,3.05,0.03,11.24
13680,18548,Umpire,565,562,3.05,0.03,6.53
13680,18546,Team_2,620,404,6.09,0.06,10.3
13680,18618,Team_1,1015,382,3.05,0.03,5.9
13680,18643,Team_1,390,463,4.31,0.04,2.89
13680,18646,Team_2,486,462,9.64,0.09,4.26
13680,18592,Team_2,514,434,10.77,0.1,6.27
13680,18686,Team_2,484,406,2.15,0.02,1.18
13681,17928,Team_1,379,356,3.05,0.03,23.11
13681,18033,Team_1,705,300,2.15,0.02,24.71
13681,18139,Team_2,812,304,2.15,0.02,20.85
13681,18227,Team_1,231,148,4.31,0.04,13.61
13681,18228,Team_2,262,307,2.15,0.02,16.39
13681,18230,Team_2,721,104,2.15,0.02,13.69
13681,18094,Team_1,193,309,2.15,0.02,21.87
13681,18284,Team_2,664,479,3.05,0.03,23.91
13681,18307,Team_1,1156,245,2.15,0.02,19.38
13681,18562,Team_2,869,424,0.0,0.0,11.24
13681,18548,Umpire,565,562,0.0,0.0,6.53
13681,18546,Team_2,619,404,2.15,0.02,10.32
13681,18618,Team_1,1015,382,0.0,0.0,5.9
13681,18643,Team_1,389,463,2.15,0.02,2.91
13681,18646,Team_2,486,463,2.15,0.02,4.28
13681,18592,Team_2,515,432,4.82,0.04,6.32
13681,18686,Team_2,483,406,2.15,0.02,1.2
13682,17928,Team_1,377,354,6.09,0.06,23.16
13682,18033,Team_1,705,297,6.46,0.06,24.77
13682,18139,Team_2,813,300,8.88,0.08,20.94
13682,18227,Team_1,229,145,7.77,0.07,13.68
13682,18228,Team_2,261,305,4.82,0.04,16.44
13682,18230,Team_2,723,99,11.6,0.11,13.8
13682,18094,Team_1,192,307,4.82,0.04,21.91
13682,18284,Team_2,660,477,9.64,0.09,24.0
13682,18307,Team_1,1157,242,6.81,0.06,19.44
13682,18562,Team_2,869,425,2.15,0.02,11.26
13682,18548,Umpire,564,562,2.15,0.02,6.55
13682,18546,Team_2,619,402,4.31,0.04,10.36
13682,18618,Team_1,1014,382,2.15,0.02,5.92
13682,18643,Team_1,388,464,3.05,0.03,2.94
13682,18646,Team_2,492,466,14.45,0.13,4.42
13682,18592,Team_2,515,429,6.46,0.06,6.38
13682,18686,Team_2,482,412,13.11,0.12,1.32
13683,17928,Team_1,374,351,9.14,0.08,23.25
13683,18033,Team_1,705,294,6.46,0.06,24.83
13683,18139,Team_2,814,296,8.88,0.08,21.02
13683,18227,Team_1,228,142,6.81,0.06,13.74
13683,18228,Team_2,260,303,4.82,0.04,16.48
13683,18230,Team_2,725,97,6.09,0.06,13.86
13683,18094,Team_1,191,305,4.82,0.04,21.96
13683,18284,Team_2,654,475,13.63,0.13,24.12
13683,18307,Team_1,1158,239,6.81,0.06,19.5
13683,18562,Team_2,869,424,2.15,0.02,11.28
13683,18548,Umpire,564,561,2.15,0.02,6.57
13683,18546,Team_2,615,406,12.19,0.11,10.47
13683,18618,Team_1,1014,380,4.31,0.04,5.96
13683,18643,Team_1,387,464,2.15,0.02,2.96
13683,18646,Team_2,496,465,8.88,0.08,4.5
13683,18592,Team_2,515,424,10.77,0.1,6.48
13683,18686,Team_2,481,418,13.11,0.12,1.45
13683,18713,Team_1,611,352,0,0,0
13684,17928,Team_1,372,349,6.09,0.06,23.31
13684,18033,Team_1,705,291,6.46,0.06,24.89
13684,18139,Team_2,815,292,8.88,0.08,21.1
13684,18227,Team_1,227,138,8.88,0.08,13.83
13684,18228,Team_2,259,300,6.81,0.06,16.54
13684,18230,Team_2,727,93,9.64,0.09,13.95
13684,18094,Team_1,191,301,8.62,0.08,22.04
13684,18284,Team_2,649,475,10.77,0.1,24.22
13684,18307,Team_1,1159,237,4.82,0.04,19.55
13684,18562,Team_2,871,423,4.82,0.04,11.33
13684,18548,Umpire,565,560,3.05,0.03,6.6
13684,18546,Team_2,613,414,17.77,0.16,10.64
13684,18618,Team_1,1015,380,2.15,0.02,5.98
13684,18643,Team_1,388,462,4.82,0.04,3.01
13684,18646,Team_2,499,467,7.77,0.07,4.57
13684,18592,Team_2,515,422,4.31,0.04,6.52
13684,18686,Team_2,481,414,8.62,0.08,1.53
13684,18713,Team_1,614,353,6.81,0.06,0.06
13685,17928,Team_1,371,348,3.05,0.03,23.33
13685,18033,Team_1,707,287,9.64,0.09,24.98
13685,18139,Team_2,818,289,9.14,0.08,21.19
13685,18227,Team_1,227,134,8.62,0.08,13.91
13685,18228,Team_2,260,296,8.88,0.08,16.63
13685,18230,Team_2,729,88,11.6,0.11,14.05
13685,18094,Team_1,191,298,6.46,0.06,22.1
13685,18284,Team_2,645,472,10.77,0.1,24.32
13685,18307,Team_1,1163,233,12.19,0.11,19.66
13685,18562,Team_2,875,421,9.64,0.09,11.42
13685,18548,Umpire,565,560,0.0,0.0,6.6
13685,18546,Team_2,614,411,6.81,0.06,10.7
13685,18618,Team_1,1016,378,4.82,0.04,6.03
13685,18643,Team_1,390,458,9.64,0.09,3.1
13685,18646,Team_2,504,466,10.99,0.1,4.67
13685,18592,Team_2,516,424,4.82,0.04,6.56
13685,18686,Team_2,481,415,2.15,0.02,1.55
13685,18713,Team_1,615,352,3.05,0.03,0.09
13686,17928,Team_1,373,345,7.77,0.07,23.41
13686,18033,Team_1,710,282,12.56,0.12,25.1
13686,18139,Team_2,823,285,13.8,0.13,21.31
13686,18227,Team_1,228,129,10.99,0.1,14.01
13686,18228,Team_2,261,293,6.81,0.06,16.69
13686,18230,Team_2,733,82,15.54,0.14,14.2
13686,18094,Team_1,194,295,9.14,0.08,22.18
13686,18284,Team_2,642,469,9.14,0.08,24.41
13686,18307,Team_1,1168,228,15.23,0.14,19.8
13686,18562,Team_2,881,418,14.45,0.13,11.55
13686,18548,Umpire,567,559,4.82,0.04,6.64
13686,18546,Team_2,616,408,7.77,0.07,10.77
13686,18618,Team_1,1020,374,12.19,0.11,6.14
13686,18643,Team_1,395,455,12.56,0.12,3.21
13686,18646,Team_2,512,462,19.27,0.18,4.85
13686,18592,Team_2,522,412,28.91,0.27,6.83
13686,18686,Team_2,482,415,2.15,0.02,1.57
13686,18713,Team_1,617,351,4.82,0.04,0.14
13687,17928,Team_1,376,340,12.56,0.12,23.52
13687,18033,Team_1,714,277,13.8,0.13,25.23
13687,18139,Team_2,830,281,17.37,0.16,21.48
13687,18227,Team_1,232,125,12.19,0.11,14.12
13687,18228,Team_2,265,289,12.19,0.11,16.8
13687,18094,Team_1,198,291,12.19,0.11,22.29
13687,18284,Team_2,645,467,7.77,0.07,24.48
13687,18307,Team_1,1175,224,17.37,0.16,19.96
13687,18562,Team_2,888,416,15.68,0.15,11.69
13687,18548,Umpire,570,558,6.81,0.06,6.71
13687,18546,Team_2,620,407,8.88,0.08,10.85
13687,18618,Team_1,1027,371,16.41,0.15,6.29
13687,18643,Team_1,401,453,13.63,0.13,3.34
13687,18646,Team_2,519,460,15.68,0.15,5.0
13687,18592,Team_2,524,394,39.02,0.36,7.19
13687,18686,Team_2,487,413,11.6,0.11,1.67
13687,18713,Team_1,621,352,8.88,0.08,0.22
13688,17928,Team_1,377,338,4.82,0.04,23.57
13688,18033,Team_1,715,275,4.82,0.04,25.27
13688,18139,Team_2,833,280,6.81,0.06,21.54
13688,18227,Team_1,233,123,4.82,0.04,14.17
13688,18228,Team_2,267,287,6.09,0.06,16.86
13688,18094,Team_1,199,289,4.82,0.04,22.34
13688,18284,Team_2,645,467,0.0,0.0,24.48
13688,18307,Team_1,1177,223,4.82,0.04,20.01
13688,18562,Team_2,891,415,6.81,0.06,11.76
13688,18548,Umpire,571,558,2.15,0.02,6.73
13688,18546,Team_2,621,406,3.05,0.03,10.88
13688,18618,Team_1,1029,370,4.82,0.04,6.34
13688,18643,Team_1,403,452,4.82,0.04,3.38
13688,18646,Team_2,521,459,4.82,0.04,5.04
13688,18592,Team_2,524,389,10.77,0.1,7.29
13688,18686,Team_2,488,412,3.05,0.03,1.7
13688,18713,Team_1,623,353,4.82,0.04,0.26
13689,17928,Team_1,381,337,8.88,0.08,23.65
13689,18033,Team_1,720,272,12.56,0.12,25.39
13689,18139,Team_2,839,279,13.11,0.12,21.66
13689,18227,Team_1,237,119,12.19,0.11,14.28
13689,18228,Team_2,271,284,10.77,0.1,16.96
13689,18094,Team_1,204,287,11.6,0.11,22.45
13689,18284,Team_2,649,468,8.88,0.08,24.56
13689,18307,Team_1,1184,220,16.41,0.15,20.16
13689,18562,Team_2,897,414,13.11,0.12,11.88
13689,18548,Umpire,574,559,6.81,0.06,6.79
13689,18546,Team_2,621,401,10.77,0.1,10.98
13689,18618,Team_1,1034,368,11.6,0.11,6.44
13689,18643,Team_1,409,452,12.93,0.12,3.5
13689,18646,Team_2,527,458,13.11,0.12,5.16
13689,18686,Team_2,492,410,9.64,0.09,1.79
13689,18713,Team_1,626,355,7.77,0.07,0.34
13690,17928,Team_1,386,335,11.6,0.11,23.76
13690,18033,Team_1,727,268,17.37,0.16,25.55
13690,18139,Team_2,847,273,21.54,0.2,21.86
13690,18227,Team_1,243,114,16.83,0.16,14.44
13690,18228,Team_2,277,280,15.54,0.14,17.1
13690,18094,Team_1,210,283,15.54,0.14,22.59
13690,18284,Team_2,653,470,9.64,0.09,24.65
13690,18307,Team_1,1193,215,22.18,0.21,20.37
13690,18562,Team_2,905,410,19.27,0.18,12.06
13690,18548,Umpire,576,559,4.31,0.04,6.83
13690,18546,Team_2,622,401,2.15,0.02,11.0
13690,18618,Team_1,1041,363,18.53,0.17,6.62
13690,18643,Team_1,415,452,12.93,0.12,3.62
13690,18646,Team_2,533,456,13.63,0.13,5.29
13690,18686,Team_2,496,410,8.62,0.08,1.87
13690,18713,Team_1,631,351,13.8,0.13,0.46
13690,18592,Team_2,529,383,16.83,0.16,7.45
13691,17928,Team_1,390,331,12.19,0.11,23.87
13691,18033,Team_1,734,264,17.37,0.16,25.71
13691,18139,Team_2,857,268,24.09,0.22,22.08
13691,18227,Team_1,249,111,14.45,0.13,14.57
13691,18228,Team_2,284,276,17.37,0.16,17.26
13691,18094,Team_1,217,278,18.53,0.17,22.76
13691,18284,Team_2,657,471,8.88,0.08,24.73
13691,18307,Team_1,1201,211,19.27,0.18,20.55
13691,18562,Team_2,915,408,21.97,0.2,12.26
13691,18548,Umpire,580,557,9.64,0.09,6.92
13691,18546,Team_2,623,398,6.81,0.06,11.07
13691,18618,Team_1,1049,359,19.27,0.18,6.79
13691,18643,Team_1,424,450,19.86,0.18,3.81
13691,18646,Team_2,541,456,17.24,0.16,5.45
13691,18686,Team_2,503,408,15.68,0.15,2.02
13691,18713,Team_1,638,347,17.37,0.16,0.62
13692,17928,Team_1,395,327,13.8,0.13,24.0
13692,18033,Team_1,741,259,18.53,0.17,25.88
13692,18139,Team_2,867,264,23.2,0.22,22.3
13692,18227,Team_1,256,106,18.53,0.17,14.74
13692,18228,Team_2,290,272,15.54,0.14,17.41
13692,18094,Team_1,224,273,18.53,0.17,22.93
13692,18284,Team_2,663,472,13.11,0.12,24.86
13692,18307,Team_1,1209,207,19.27,0.18,20.72
13692,18562,Team_2,926,408,23.7,0.22,12.48
13692,18548,Umpire,585,557,10.77,0.1,7.02
13692,18546,Team_2,624,403,10.99,0.1,11.17
13692,18618,Team_1,1057,357,17.77,0.16,6.96
13692,18643,Team_1,432,449,17.37,0.16,3.97
13692,18646,Team_2,550,457,19.51,0.18,5.63
13692,18686,Team_2,511,405,18.41,0.17,2.19
13692,18713,Team_1,645,349,15.68,0.15,0.77
13693,17928,Team_1,396,326,3.05,0.03,24.03
13693,18033,Team_1,743,258,4.82,0.04,25.93
13693,18139,Team_2,870,262,7.77,0.07,22.37
13693,18227,Team_1,258,105,4.82,0.04,14.79
13693,18228,Team_2,293,271,6.81,0.06,17.47
13693,18094,Team_1,226,271,6.09,0.06,22.99
13693,18284,Team_2,665,472,4.31,0.04,24.9
13693,18307,Team_1,1212,205,7.77,0.07,20.8
13693,18562,Team_2,929,409,6.81,0.06,12.55
13693,18548,Umpire,586,557,2.15,0.02,7.04
13693,18546,Team_2,623,405,4.82,0.04,11.21
13693,18618,Team_1,1060,357,6.46,0.06,7.02
13693,18643,Team_1,435,449,6.46,0.06,4.03
13693,18646,Team_2,553,458,6.81,0.06,5.7
13693,18686,Team_2,514,404,6.81,0.06,2.25
13693,18713,Team_1,648,349,6.46,0.06,0.83
13693,18726,Team_1,648,384,0,0,0
13693,18727,Team_1,546,376,0,0,0
13694,17928,Team_1,399,324,7.77,0.07,24.1
13694,18033,Team_1,748,256,11.6,0.11,26.04
13694,18139,Team_2,878,259,18.41,0.17,22.54
13694,18227,Team_1,264,102,14.45,0.13,14.92
13694,18228,Team_2,299,270,13.11,0.12,17.59
13694,18094,Team_1,232,270,13.11,0.12,23.11
13694,18284,Team_2,670,471,10.99,0.1,25.0
13694,18307,Team_1,1219,203,15.68,0.15,20.94
13694,18562,Team_2,937,408,17.37,0.16,12.71
13694,18548,Umpire,592,557,12.93,0.12,7.16
13694,18546,Team_2,623,402,6.46,0.06,11.27
13694,18618,Team_1,1067,356,15.23,0.14,7.16
13694,18643,Team_1,441,449,12.93,0.12,4.15
13694,18646,Team_2,560,456,15.68,0.15,5.84
13694,18686,Team_2,520,404,12.93,0.12,2.37
13694,18713,Team_1,652,348,8.88,0.08,0.91
13694,18726,Team_1,651,378,14.45,0.13,0.13
13695,17928,Team_1,403,322,9.64,0.09,24.19
13695,18033,Team_1,755,253,16.41,0.15,26.19
13695,18139,Team_2,887,256,20.44,0.19,22.73
13695,18227,Team_1,272,99,18.41,0.17,15.09
13695,18228,Team_2,305,269,13.11,0.12,17.71
13695,18094,Team_1,240,267,18.41,0.17,23.28
13695,18284,Team_2,676,464,19.86,0.18,25.18
13695,18307,Team_1,1227,201,17.77,0.16,21.11
13695,18562,Team_2,946,405,20.44,0.19,12.9
13695,18548,Umpire,599,557,15.08,0.14,7.3
13695,18546,Team_2,625,403,4.82,0.04,11.32
13695,18618,Team_1,1075,356,17.24,0.16,7.32
13695,18643,Team_1,447,450,13.11,0.12,4.27
13695,18646,Team_2,569,456,19.39,0.18,6.02
13695,18686,Team_2,526,404,12.93,0.12,2.49
13695,18726,Team_1,659,370,24.38,0.23,0.36
13696,17928,Team_1,408,320,11.6,0.11,24.3
13696,18033,Team_1,763,250,18.41,0.17,26.36
13696,18139,Team_2,897,254,21.97,0.2,22.94
13696,18227,Team_1,278,96,14.45,0.13,15.23
13696,18228,Team_2,312,267,15.68,0.15,17.86
13696,18094,Team_1,248,265,17.77,0.16,23.45
13696,18284,Team_2,682,464,12.93,0.12,25.3
13696,18307,Team_1,1235,197,19.27,0.18,21.29
13696,18562,Team_2,955,405,19.39,0.18,13.08
13696,18548,Umpire,603,558,8.88,0.08,7.38
13696,18546,Team_2,631,400,14.45,0.13,11.45
13696,18618,Team_1,1083,357,17.37,0.16,7.48
13696,18643,Team_1,452,450,10.77,0.1,4.37
13696,18646,Team_2,574,456,10.77,0.1,6.12
13696,18686,Team_2,530,402,9.64,0.09,2.58
13696,18726,Team_1,664,365,15.23,0.14,0.5
13696,18732,Team_1,567,393,0,0,0
13697,17928,Team_1,411,320,6.46,0.06,24.36
13697,18033,Team_1,768,248,11.6,0.11,26.47
13697,18139,Team_2,904,252,15.68,0.15,23.08
13697,18227,Team_1,284,94,13.63,0.13,15.35
13697,18228,Team_2,319,266,15.23,0.14,18.0
13697,18094,Team_1,253,264,10.99,0.1,23.55
13697,18284,Team_2,688,463,13.11,0.12,25.42
13697,18307,Team_1,1240,197,10.77,0.1,21.39
13697,18562,Team_2,962,406,15.23,0.14,13.22
13697,18548,Umpire,605,557,4.82,0.04,7.43
13697,18546,Team_2,633,400,4.31,0.04,11.49
13697,18618,Team_1,1090,357,15.08,0.14,7.62
13697,18643,Team_1,455,449,6.81,0.06,4.43
13697,18646,Team_2,575,450,13.11,0.12,6.24
13697,18686,Team_2,533,403,6.81,0.06,2.64
13697,18726,Team_1,666,362,7.77,0.07,0.57
13697,18732,Team_1,571,387,15.54,0.14,0.14
13698,17928,Team_1,411,319,2.15,0.02,24.38
13698,18033,Team_1,772,245,10.77,0.1,26.57
13698,18139,Team_2,910,250,13.63,0.13,23.21
13698,18227,Team_1,286,92,6.09,0.06,15.41
13698,18228,Team_2,323,264,9.64,0.09,18.09
13698,18094,Team_1,256,262,7.77,0.07,23.62
13698,18284,Team_2,692,461,9.64,0.09,25.51
13698,18307,Team_1,1242,195,6.09,0.06,21.44
13698,18562,Team_2,966,405,8.88,0.08,13.3
13698,18548,Umpire,604,554,6.81,0.06,7.49
13698,18618,Team_1,1093,358,6.81,0.06,7.69
13698,18643,Team_1,456,448,3.05,0.03,4.46
13698,18646,Team_2,576,450,2.15,0.02,6.26
13698,18686,Team_2,532,404,3.05,0.03,2.67
13698,18726,Team_1,667,360,4.82,0.04,0.62
13698,18731,Team_2,627,396,0,0,0
13698,18732,Team_1,573,390,7.77,0.07,0.22
13699,17928,Team_1,411,318,2.15,0.02,24.4
13699,18033,Team_1,773,244,3.05,0.03,26.6
13699,18139,Team_2,911,249,3.05,0.03,23.24
13699,18227,Team_1,287,92,2.15,0.02,15.43
13699,18228,Team_2,324,264,2.15,0.02,18.11
13699,18094,Team_1,257,261,3.05,0.03,23.65
13699,18284,Team_2,693,461,2.15,0.02,25.53
13699,18307,Team_1,1243,195,2.15,0.02,21.46
13699,18562,Team_2,967,405,2.15,0.02,13.32
13699,18548,Umpire,604,554,0.0,0.0,7.49
13699,18618,Team_1,1095,358,4.31,0.04,7.73
13699,18643,Team_1,456,447,2.15,0.02,4.48
13699,18646,Team_2,576,451,2.15,0.02,6.28
13699,18686,Team_2,532,405,2.15,0.02,2.69
13699,18726,Team_1,667,359,2.15,0.02,0.64
13699,18731,Team_2,628,396,2.15,0.02,0.02
13699,18732,Team_1,573,391,2.15,0.02,0.24
13699,18738,Umpire,528,399,0,0,0
13700,17928,Team_1,410,318,2.15,0.02,24.42
13700,18033,Team_1,774,243,3.05,0.03,26.62
13700,18139,Team_2,913,248,4.82,0.04,23.28
13700,18227,Team_1,287,90,4.31,0.04,15.47
13700,18228,Team_2,325,263,3.05,0.03,18.14
13700,18094,Team_1,257,260,2.15,0.02,23.67
13700,18284,Team_2,694,460,3.05,0.03,25.56
13700,18307,Team_1,1243,193,4.31,0.04,21.5
13700,18562,Team_2,969,405,4.31,0.04,13.36
13700,18548,Umpire,603,558,8.88,0.08,7.57
13700,18618,Team_1,1096,359,3.05,0.03,7.75
13700,18643,Team_1,457,448,3.05,0.03,4.51
13700,18646,Team_2,575,452,3.05,0.03,6.31
13700,18686,Team_2,537,410,15.23,0.14,2.83
13700,18726,Team_1,667,358,2.15,0.02,0.66
13700,18731,Team_2,628,395,2.15,0.02,0.04
13700,18738,Umpire,527,409,21.65,0.2,0.2
13701,17928,Team_1,408,316,6.09,0.06,24.47
13701,18033,Team_1,776,240,7.77,0.07,26.7
13701,18139,Team_2,916,246,7.77,0.07,23.35
13701,18227,Team_1,287,89,2.15,0.02,15.49
13701,18228,Team_2,325,262,2.15,0.02,18.16
13701,18094,Team_1,258,259,3.05,0.03,23.7
13701,18284,Team_2,694,460,0.0,0.0,25.56
13701,18307,Team_1,1245,190,7.77,0.07,21.58
13701,18562,Team_2,970,406,3.05,0.03,13.39
13701,18548,Umpire,603,560,4.31,0.04,7.61
13701,18618,Team_1,1097,357,4.82,0.04,7.8
13701,18643,Team_1,456,449,3.05,0.03,4.54
13701,18646,Team_2,572,454,7.77,0.07,6.38
13701,18726,Team_1,666,357,3.05,0.03,0.69
13701,18731,Team_2,627,394,3.05,0.03,0.07
13701,18738,Umpire,526,411,4.82,0.04,0.25
13701,18732,Team_1,574,389,4.82,0.04,0.28
13702,17928,Team_1,407,315,3.05,0.03,24.5
13702,18033,Team_1,777,237,6.81,0.06,26.76
13702,18139,Team_2,918,245,4.82,0.04,23.4
13702,18228,Team_2,325,261,2.15,0.02,18.18
13702,18094,Team_1,259,258,3.05,0.03,23.73
13702,18284,Team_2,695,460,2.15,0.02,25.58
13702,18307,Team_1,1245,188,4.31,0.04,21.62
13702,18562,Team_2,972,407,4.82,0.04,13.43
13702,18548,Umpire,601,563,7.77,0.07,7.69
13702,18618,Team_1,1098,355,4.82,0.04,7.84
